Name,Time,Cumulative PnL
GroupOneStrategy,2020-Jan-02 16:22:55.854000,48.683693
GroupOneStrategy,2020-Jan-02 16:24:15.596000,48.530541
GroupOneStrategy,2020-Jan-02 16:25:25.869000,48.530541
GroupOneStrategy,2020-Jan-02 16:26:54.256000,49.410541
GroupOneStrategy,2020-Jan-02 16:27:59.934000,49.410541
GroupOneStrategy,2020-Jan-02 16:29:04.181000,49.410541
GroupOneStrategy,2020-Jan-02 16:30:13.181000,48.137434
GroupOneStrategy,2020-Jan-02 16:31:17.927000,48.137434
GroupOneStrategy,2020-Jan-02 16:32:19.319000,49.137434
GroupOneStrategy,2020-Jan-02 16:33:19.976000,49.137434
GroupOneStrategy,2020-Jan-02 16:34:32.447000,53.137434
GroupOneStrategy,2020-Jan-02 16:35:42.587000,58.137434
GroupOneStrategy,2020-Jan-02 16:36:44.210000,62.137434
GroupOneStrategy,2020-Jan-02 16:37:54.824000,61.984035
GroupOneStrategy,2020-Jan-02 16:39:04.823000,61.984035
GroupOneStrategy,2020-Jan-02 16:40:05.760000,61.984035
GroupOneStrategy,2020-Jan-02 16:41:29.157000,61.984035
GroupOneStrategy,2020-Jan-02 16:43:09.560000,61.984035
GroupOneStrategy,2020-Jan-02 16:44:16.183000,61.984035
GroupOneStrategy,2020-Jan-02 16:45:27.480000,61.710861
GroupOneStrategy,2020-Jan-02 16:46:46.317000,61.710861
GroupOneStrategy,2020-Jan-02 16:48:10.132000,61.710861
GroupOneStrategy,2020-Jan-02 16:49:22.610000,61.710861
GroupOneStrategy,2020-Jan-02 16:50:27.541000,61.710861
GroupOneStrategy,2020-Jan-02 16:51:30.577000,61.710861
GroupOneStrategy,2020-Jan-02 16:52:32.318000,61.710861
GroupOneStrategy,2020-Jan-02 16:53:37.809000,61.710861
GroupOneStrategy,2020-Jan-02 16:54:44.142000,61.710861
GroupOneStrategy,2020-Jan-02 16:55:59.412000,61.590861
GroupOneStrategy,2020-Jan-02 16:57:05.988000,60.590861
GroupOneStrategy,2020-Jan-02 16:58:08.326000,63.590861
GroupOneStrategy,2020-Jan-02 16:59:23.792000,62.590861
GroupOneStrategy,2020-Jan-02 17:00:36.141000,61.437955
GroupOneStrategy,2020-Jan-02 17:01:56.270000,61.437955
GroupOneStrategy,2020-Jan-02 17:03:05.550000,61.317955
GroupOneStrategy,2020-Jan-02 17:04:16.491000,60.317955
GroupOneStrategy,2020-Jan-02 17:05:45.100000,60.165061
GroupOneStrategy,2020-Jan-02 17:06:56.849000,60.165061
GroupOneStrategy,2020-Jan-02 17:08:14.348000,60.165061
GroupOneStrategy,2020-Jan-02 17:09:16.804000,60.165061
GroupOneStrategy,2020-Jan-02 17:10:52.596000,60.165061
GroupOneStrategy,2020-Jan-02 17:12:08.313000,60.165061
GroupOneStrategy,2020-Jan-02 17:13:10.188000,60.165061
GroupOneStrategy,2020-Jan-02 17:14:24.238000,59.545061
GroupOneStrategy,2020-Jan-02 17:15:35.750000,62.045061
GroupOneStrategy,2020-Jan-02 17:16:43.898000,61.892144
GroupOneStrategy,2020-Jan-02 17:17:54.791000,61.892144
GroupOneStrategy,2020-Jan-02 17:19:11.567000,61.892144
GroupOneStrategy,2020-Jan-02 17:20:21.934000,61.892144
GroupOneStrategy,2020-Jan-02 17:21:23.881000,61.619294
GroupOneStrategy,2020-Jan-02 17:22:52.392000,61.619294
GroupOneStrategy,2020-Jan-02 17:24:10.194000,61.499294
GroupOneStrategy,2020-Jan-02 17:25:10.871000,61.846445
GroupOneStrategy,2020-Jan-02 17:26:22.711000,61.846445
GroupOneStrategy,2020-Jan-02 17:27:28.345000,61.846445
GroupOneStrategy,2020-Jan-02 17:29:05.918000,61.726445
GroupOneStrategy,2020-Jan-02 17:30:09.685000,62.726445
GroupOneStrategy,2020-Jan-02 17:31:21.424000,60.453618
GroupOneStrategy,2020-Jan-02 17:32:45.306000,60.180790
GroupOneStrategy,2020-Jan-02 17:33:56.316000,61.680790
GroupOneStrategy,2020-Jan-02 17:35:02.186000,61.180790
GroupOneStrategy,2020-Jan-02 17:36:16.851000,59.527974
GroupOneStrategy,2020-Jan-02 17:37:29.259000,59.527974
GroupOneStrategy,2020-Jan-02 17:38:49.146000,59.527974
GroupOneStrategy,2020-Jan-02 17:39:55.281000,59.527974
GroupOneStrategy,2020-Jan-02 17:41:05.116000,59.527974
GroupOneStrategy,2020-Jan-02 17:42:16.642000,59.527974
GroupOneStrategy,2020-Jan-02 17:43:23.323000,59.527974
GroupOneStrategy,2020-Jan-02 17:44:37.111000,59.527974
GroupOneStrategy,2020-Jan-02 17:45:43.528000,59.527974
GroupOneStrategy,2020-Jan-02 17:46:45.180000,59.407974
GroupOneStrategy,2020-Jan-02 17:47:58.111000,59.407974
GroupOneStrategy,2020-Jan-02 17:49:12.748000,61.407974
GroupOneStrategy,2020-Jan-02 17:50:13.906000,60.907974
GroupOneStrategy,2020-Jan-02 17:51:17.838000,61.907974
GroupOneStrategy,2020-Jan-02 17:52:23.401000,61.255192
GroupOneStrategy,2020-Jan-02 17:53:24.769000,61.255192
GroupOneStrategy,2020-Jan-02 17:54:27.696000,61.255192
GroupOneStrategy,2020-Jan-02 17:55:30.476000,61.255192
