StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-14 17:49:00.871000,VXX,-100,22.590000,0.170602,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833828,,FILL
GroupOneStrategy,2019-Oct-14 17:51:45.659000,VXX,100,22.570000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833829,,FILL
GroupOneStrategy,2019-Oct-14 17:53:36.602000,VXX,-100,22.560000,0.170534,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833830,,FILL
GroupOneStrategy,2019-Oct-14 18:01:18.957000,VXX,100,22.470000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833831,,FILL
GroupOneStrategy,2019-Oct-14 18:02:35.641000,VXX,-100,22.485000,0.170366,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833832,,FILL
GroupOneStrategy,2019-Oct-14 18:04:51.232000,VXX,100,22.495000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833833,,FILL
GroupOneStrategy,2019-Oct-14 18:06:20.224000,VXX,-100,22.510000,0.170422,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833834,,FILL
GroupOneStrategy,2019-Oct-14 18:12:50.939000,VXX,100,22.465000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833835,,FILL
GroupOneStrategy,2019-Oct-14 18:13:16.236000,VXX,-100,22.465000,0.170322,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833836,,FILL
GroupOneStrategy,2019-Oct-14 18:17:14.649000,VXX,100,22.460000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833837,,FILL
GroupOneStrategy,2019-Oct-14 18:20:26.197000,VXX,-100,22.465000,0.170322,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833838,,FILL
GroupOneStrategy,2019-Oct-14 18:23:42.710000,VXX,100,22.520000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833839,,FILL
GroupOneStrategy,2019-Oct-14 18:34:00.282000,VXX,-100,22.500000,0.170400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833840,,FILL
GroupOneStrategy,2019-Oct-14 18:34:10.502000,VXX,100,22.500000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833841,,FILL
GroupOneStrategy,2019-Oct-14 18:37:28.155000,VXX,-100,22.520000,0.170445,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833842,,FILL
GroupOneStrategy,2019-Oct-14 18:38:42.456000,VXX,100,22.505000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833843,,FILL
GroupOneStrategy,2019-Oct-14 18:43:20.450000,VXX,-100,22.510000,0.170422,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833844,,FILL
