StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-10 13:37:59.964000,VXX,100,25.225000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860288,,FILL
GroupOneStrategy,2019-Oct-10 13:38:35.298000,VXX,-100,25.235000,0.176526,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860289,,FILL
GroupOneStrategy,2019-Oct-10 13:38:40.526000,VXX,100,25.200000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860290,,FILL
GroupOneStrategy,2019-Oct-10 13:39:31.509000,VXX,-100,25.140000,0.176314,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860291,,FILL
GroupOneStrategy,2019-Oct-10 13:40:14.265000,VXX,100,25.155000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860292,,FILL
GroupOneStrategy,2019-Oct-10 13:40:41.733000,VXX,-100,25.155000,0.176347,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860293,,FILL
GroupOneStrategy,2019-Oct-10 13:41:22.977000,VXX,100,25.155000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860294,,FILL
GroupOneStrategy,2019-Oct-10 13:42:09.411000,VXX,-100,25.155000,0.176347,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860295,,FILL
GroupOneStrategy,2019-Oct-10 13:43:02.321000,VXX,100,25.170000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860296,,FILL
GroupOneStrategy,2019-Oct-10 13:43:12.454000,VXX,-100,25.170000,0.176381,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860297,,FILL
GroupOneStrategy,2019-Oct-10 13:45:02.146000,VXX,100,25.180000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860298,,FILL
GroupOneStrategy,2019-Oct-10 13:45:04.552000,VXX,-100,25.180000,0.176403,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860299,,FILL
GroupOneStrategy,2019-Oct-10 13:47:25.912000,VXX,100,25.150000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860300,,FILL
GroupOneStrategy,2019-Oct-10 13:47:28.150000,VXX,-100,25.150000,0.176336,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860301,,FILL
GroupOneStrategy,2019-Oct-10 13:47:29.851000,VXX,100,25.150000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860302,,FILL
GroupOneStrategy,2019-Oct-10 13:47:39.490000,VXX,-100,25.200000,0.176448,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860303,,FILL
GroupOneStrategy,2019-Oct-10 13:47:42.574000,VXX,100,25.200000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860304,,FILL
GroupOneStrategy,2019-Oct-10 13:47:42.641000,VXX,-100,25.200000,0.176448,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860305,,FILL
GroupOneStrategy,2019-Oct-10 13:50:08.782000,VXX,100,25.060000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860306,,FILL
GroupOneStrategy,2019-Oct-10 13:50:08.782000,VXX,-100,25.060000,0.176134,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860307,,FILL
GroupOneStrategy,2019-Oct-10 13:50:08.812000,VXX,100,25.060000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860308,,FILL
GroupOneStrategy,2019-Oct-10 13:50:10.176000,VXX,-100,25.060000,0.176134,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860309,,FILL
GroupOneStrategy,2019-Oct-10 13:50:10.205000,VXX,100,25.060000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860310,,FILL
GroupOneStrategy,2019-Oct-10 13:50:11.909000,VXX,-100,25.060000,0.176134,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860311,,FILL
GroupOneStrategy,2019-Oct-10 13:50:24.795000,VXX,100,24.955000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860312,,FILL
GroupOneStrategy,2019-Oct-10 13:50:28.878000,VXX,-100,24.955000,0.175899,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860313,,FILL
GroupOneStrategy,2019-Oct-10 13:50:29.829000,VXX,100,24.955000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860314,,FILL
GroupOneStrategy,2019-Oct-10 13:50:34.553000,VXX,-100,25.000000,0.176000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860315,,FILL
GroupOneStrategy,2019-Oct-10 13:50:45.943000,VXX,100,24.970000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860316,,FILL
GroupOneStrategy,2019-Oct-10 13:50:54.986000,VXX,-100,24.970000,0.175933,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860317,,FILL
GroupOneStrategy,2019-Oct-10 13:51:14.368000,VXX,100,24.890000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860318,,FILL
GroupOneStrategy,2019-Oct-10 13:51:31.594000,VXX,-100,24.965000,0.175922,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860319,,FILL
GroupOneStrategy,2019-Oct-10 13:51:34.909000,VXX,100,24.965000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860320,,FILL
GroupOneStrategy,2019-Oct-10 13:51:52.254000,VXX,-100,24.995000,0.175989,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860321,,FILL
GroupOneStrategy,2019-Oct-10 13:51:54.425000,VXX,100,24.990000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860322,,FILL
GroupOneStrategy,2019-Oct-10 13:51:56.330000,VXX,-100,24.990000,0.175978,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860323,,FILL
GroupOneStrategy,2019-Oct-10 13:52:16.331000,VXX,100,24.960000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860324,,FILL
GroupOneStrategy,2019-Oct-10 13:52:52.667000,VXX,-100,24.920000,0.175821,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860325,,FILL
GroupOneStrategy,2019-Oct-10 13:55:02.188000,VXX,100,24.845000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382860326,,FILL
