StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-10 13:32:10.470000,VXX,-100,25.320000,0.176717,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862964,,FILL
GroupOneStrategy,2019-Oct-10 13:32:14.624000,VXX,-100,25.320000,0.176717,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862965,,FILL
GroupOneStrategy,2019-Oct-10 13:32:15.749000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862966,,FILL
GroupOneStrategy,2019-Oct-10 13:32:17.305000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862967,,FILL
GroupOneStrategy,2019-Oct-10 13:32:17.305000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862968,,FILL
GroupOneStrategy,2019-Oct-10 13:32:17.443000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862969,,FILL
GroupOneStrategy,2019-Oct-10 13:32:17.553000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862970,,FILL
GroupOneStrategy,2019-Oct-10 13:32:17.565000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862971,,FILL
GroupOneStrategy,2019-Oct-10 13:32:19.862000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862972,,FILL
GroupOneStrategy,2019-Oct-10 13:32:19.863000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862973,,FILL
GroupOneStrategy,2019-Oct-10 13:32:22.134000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862974,,FILL
GroupOneStrategy,2019-Oct-10 13:32:24.475000,VXX,-100,25.280000,0.176627,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862975,,FILL
GroupOneStrategy,2019-Oct-10 13:32:45.833000,VXX,-100,25.270000,0.176605,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862976,,FILL
GroupOneStrategy,2019-Oct-10 13:33:02.950000,VXX,-100,25.270000,0.176605,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862977,,FILL
GroupOneStrategy,2019-Oct-10 13:33:03.793000,VXX,-100,25.270000,0.176605,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361434382862978,,FILL
