StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-23 17:02:47.584000,VXX,100,20.810000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837427,,FILL
GroupOneStrategy,2019-Oct-23 17:03:08.608000,VXX,-100,20.810000,0.166614,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837428,,FILL
GroupOneStrategy,2019-Oct-23 17:03:16.784000,VXX,100,20.810000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837429,,FILL
GroupOneStrategy,2019-Oct-23 17:04:10.323000,VXX,-100,20.810000,0.166614,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837430,,FILL
GroupOneStrategy,2019-Oct-23 17:09:40.784000,VXX,100,20.780000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837431,,FILL
GroupOneStrategy,2019-Oct-23 17:17:21.171000,VXX,-100,20.900000,0.166816,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837432,,FILL
GroupOneStrategy,2019-Oct-23 17:20:19.433000,VXX,100,20.880000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837433,,FILL
GroupOneStrategy,2019-Oct-23 17:27:16.606000,VXX,-100,20.885000,0.166782,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837434,,FILL
GroupOneStrategy,2019-Oct-23 17:31:18.903000,VXX,100,20.850000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837435,,FILL
GroupOneStrategy,2019-Oct-23 17:35:49.670000,VXX,-100,20.840000,0.166682,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837436,,FILL
GroupOneStrategy,2019-Oct-23 17:49:05.483000,VXX,100,20.795000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837437,,FILL
GroupOneStrategy,2019-Oct-23 17:49:06.572000,VXX,-100,20.795000,0.166581,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837438,,FILL
GroupOneStrategy,2019-Oct-23 17:54:48.208000,VXX,100,20.810000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837439,,FILL
GroupOneStrategy,2019-Oct-23 18:08:43.564000,VXX,-100,20.880000,0.166771,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837440,,FILL
GroupOneStrategy,2019-Oct-23 18:11:02.900000,VXX,100,20.865000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837441,,FILL
GroupOneStrategy,2019-Oct-23 18:11:59.248000,VXX,-100,20.865000,0.166738,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837442,,FILL
GroupOneStrategy,2019-Oct-23 18:12:30.786000,VXX,100,20.890000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837443,,FILL
GroupOneStrategy,2019-Oct-23 18:12:57.526000,VXX,-100,20.890000,0.166794,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837444,,FILL
GroupOneStrategy,2019-Oct-23 18:14:14.779000,VXX,100,20.890000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837445,,FILL
GroupOneStrategy,2019-Oct-23 18:22:48.507000,VXX,-100,20.965000,0.166962,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837446,,FILL
GroupOneStrategy,2019-Oct-23 18:27:08.500000,VXX,100,21.005000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837447,,FILL
GroupOneStrategy,2019-Oct-23 18:32:57.396000,VXX,-100,20.980000,0.166995,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837448,,FILL
GroupOneStrategy,2019-Oct-23 18:38:13.301000,VXX,100,20.965000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837449,,FILL
GroupOneStrategy,2019-Oct-23 18:42:03.900000,VXX,-100,20.960000,0.166950,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837450,,FILL
GroupOneStrategy,2019-Oct-23 18:52:54.374000,VXX,100,20.960000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837451,,FILL
GroupOneStrategy,2019-Oct-23 18:55:36.558000,VXX,-100,20.970000,0.166973,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837452,,FILL
